/* DATA DESCRIPTION:
Citation:	Nicolaus, Marcel (2025): Master tracks in different resolutions of POLARSTERN cruise PS149, Tromsø - Longyearbyen, 2025-07-02 - 2025-09-01 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.987133
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS149 was processed to receive a validated master track which can be used as reference of further expedition data. During PS149 two Trimble Marine R750 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Generalized master track of POLARSTERN cruise PS149 (URI: https://download.pangaea.de/reference/135886/attachments/PS149_mastertrack_generalized.zip)
	Nicolaus, Marcel (2025): Master track of POLARSTERN cruise PS149 in 1 sec resolution (zipped, 221 MB) [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.987132
Data processing report:	Processing report for navigation sensors from POLARSTERN cruise PS149 (URI: https://download.pangaea.de/reference/135888/attachments/PS149_nav.pdf)
Further details:	Station list of POLARSTERN cruise PS149 (URI: https://www.pangaea.de/expeditions/events/PS149)
	Trackline map of navigation sensors from POLARSTERN cruise PS149 (URI: https://download.pangaea.de/reference/135889/attachments/PS149_nav.png)
Coverage:	MEDIAN LATITUDE: 83.024700 * MEDIAN LONGITUDE: 9.752738 * SOUTH-BOUND LATITUDE: 69.747311 * WEST-BOUND LONGITUDE: -18.001448 * NORTH-BOUND LATITUDE: 85.034744 * EAST-BOUND LONGITUDE: 34.157959
	DATE/TIME START: 2025-07-02T07:20:00 * DATE/TIME END: 2025-09-01T04:59:59
Event(s):	PS149-track * LATITUDE START: 69.747315 * LONGITUDE START: 19.142442 * LATITUDE END: 78.185573 * LONGITUDE END: 14.255669 * DATE/TIME START: 2025-07-02T07:00:00 * DATE/TIME END: 2025-09-01T04:59:59 * CAMPAIGN: PS149 (CONTRASTS; ArcWatch 3) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Tromsø - Longyearbyen
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	17542 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2025-07-18T07:10	84.78264	5.71670	6.335	254.1
2025-07-18T07:20	84.77705	5.56972	5.241	247.4
2025-07-18T07:30	84.77903	5.40122	5.592	277.4
2025-07-18T07:40	84.77269	5.26714	4.974	242.7
2025-07-18T07:50	84.77973	5.19768	3.421	318.1
2025-07-18T08:00	84.79111	5.04563	6.474	309.5
2025-07-18T08:10	84.79092	4.87606	5.568	269.4
2025-07-18T08:20	84.78121	4.70279	6.689	238.4
2025-07-18T08:30	84.77110	4.53493	6.629	236.6
2025-07-18T08:40	84.76078	4.38644	6.157	232.8
2025-07-18T08:50	84.74885	4.23026	6.728	230.2
2025-07-18T09:00	84.74012	4.05562	6.592	241.4
2025-07-18T09:10	84.73256	3.89746	5.915	242.6
2025-07-18T09:20	84.72734	3.73047	5.860	251.3
2025-07-18T09:30	84.72201	3.56350	5.878	250.9
2025-07-18T09:40	84.73114	3.44150	5.230	309.2
2025-07-18T09:50	84.73251	3.27085	5.688	275.1
2025-07-18T10:00	84.71509	3.25103	6.332	186.0
2025-07-18T10:10	84.70205	3.16875	5.459	210.2
2025-07-18T10:20	84.69775	3.00383	5.725	254.3
2025-07-18T10:30	84.67959	2.98473	6.599	185.6
2025-07-18T10:40	84.66138	2.95032	6.686	190.0
2025-07-18T10:50	84.64888	2.75307	8.035	235.9
2025-07-18T11:00	84.64400	2.50593	8.524	258.2
2025-07-18T11:10	84.63584	2.33532	6.474	243.0
2025-07-18T11:20	84.62796	2.15460	6.747	245.1
2025-07-18T11:30	84.63000	1.96796	6.361	276.7
2025-07-18T11:40	84.64183	1.82987	6.333	312.6
2025-07-18T11:50	84.65295	1.69680	6.028	311.9
2025-07-18T12:00	84.64813	1.53111	5.853	252.7
2025-07-18T12:10	84.64843	1.33873	6.490	271.1
2025-07-18T12:20	84.64615	1.14545	6.573	262.9
2025-07-18T12:30	84.64293	0.97499	5.870	258.6
2025-07-18T12:40	84.63843	0.78337	6.674	256.0
2025-07-18T12:50	84.62778	0.54681	8.882	244.4
2025-07-18T13:00	84.61550	0.29512	9.618	242.6
2025-07-18T13:10	84.60135	0.04631	9.883	238.9
2025-07-18T13:20	84.58714	-0.20210	9.902	238.9
2025-07-18T13:30	84.58037	-0.30586	4.306	235.4
2025-07-18T13:40	84.58009	-0.30887	0.143	225.9
2025-07-18T13:50	84.57969	-0.30877	0.144	178.5
2025-07-18T14:00	84.57943	-0.30648	0.122	140.1
2025-07-18T14:10	84.57913	-0.30524	0.116	158.6
2025-07-18T14:20	84.57880	-0.30286	0.146	146.2
2025-07-18T14:30	84.57854	-0.30040	0.125	137.7
2025-07-18T14:40	84.57835	-0.29832	0.099	133.9
2025-07-18T14:50	84.57810	-0.29367	0.184	120.3
2025-07-18T15:00	84.57794	-0.28743	0.221	104.9
2025-07-18T15:10	84.57785	-0.28038	0.243	97.3
2025-07-18T15:20	84.57776	-0.27277	0.262	97.5
2025-07-18T15:30	84.57768	-0.26467	0.279	96.1
2025-07-18T15:40	84.57772	-0.25933	0.183	85.5
2025-07-18T15:50	84.57821	-0.26530	0.271	311.2
2025-07-18T16:00	84.57860	-0.26348	0.153	24.1
2025-07-18T16:10	84.57863	-0.25592	0.258	87.2
2025-07-18T16:20	84.57870	-0.25090	0.173	82.1
2025-07-18T16:30	84.57896	-0.25582	0.192	299.0
2025-07-18T16:40	84.57908	-0.26267	0.238	280.5
2025-07-18T16:50	84.57938	-0.26072	0.128	31.3
2025-07-18T17:00	84.57956	-0.26224	0.084	321.9
2025-07-18T17:10	84.57973	-0.26582	0.137	296.8
2025-07-18T17:20	84.57994	-0.27070	0.183	293.9
2025-07-18T17:30	84.58027	-0.27273	0.138	329.9
2025-07-18T17:40	84.58050	-0.27412	0.096	330.5
2025-07-18T17:50	84.58077	-0.27283	0.106	24.6
2025-07-18T18:00	84.58071	-0.27394	0.044	239.8
2025-07-18T18:10	84.58065	-0.27535	0.052	247.2
2025-07-18T18:20	84.57918	-0.30527	1.153	242.5
2025-07-18T18:30	84.56926	-0.48441	7.099	239.7
2025-07-18T18:40	84.56027	-0.67579	7.318	243.7
2025-07-18T18:50	84.55771	-0.88905	7.371	262.9
2025-07-18T19:00	84.55526	-1.10506	7.464	263.3
2025-07-18T19:10	84.55339	-1.32584	7.607	265.0
2025-07-18T19:20	84.55129	-1.55905	8.043	264.7
2025-07-18T19:30	84.53994	-1.76749	8.257	240.3
2025-07-18T19:40	84.52299	-1.92876	8.276	222.3
2025-07-18T19:50	84.50461	-2.08159	8.490	218.6
2025-07-18T20:00	84.49634	-2.30532	8.311	249.0
2025-07-18T20:10	84.49173	-2.49425	6.764	255.8
2025-07-18T20:20	84.49065	-2.67322	6.226	266.5
2025-07-18T20:30	84.48926	-2.74898	2.679	259.2
2025-07-18T20:40	84.48889	-2.73329	0.561	103.6
2025-07-18T20:50	84.48747	-2.74416	0.639	216.2
2025-07-18T21:00	84.48282	-2.81398	2.953	235.3
2025-07-18T21:10	84.47788	-2.93885	4.696	247.7
2025-07-18T21:20	84.47496	-3.11584	6.251	260.4
2025-07-18T21:30	84.48183	-3.25218	5.355	297.7
2025-07-18T21:40	84.47982	-3.42376	6.012	263.1
2025-07-18T21:50	84.48345	-3.59057	5.948	282.9
2025-07-18T22:00	84.47721	-3.53569	2.958	139.8
2025-07-18T22:10	84.46860	-3.38761	6.024	121.0
2025-07-18T22:20	84.45172	-3.47324	6.798	206.1
2025-07-18T22:30	84.43629	-3.56492	6.440	209.9
2025-07-18T22:40	84.42572	-3.70307	6.174	231.8
2025-07-18T22:50	84.42456	-3.88720	6.483	266.4
2025-07-18T23:00	84.42228	-4.06963	6.464	262.8
2025-07-18T23:10	84.42777	-4.24536	6.486	287.9
2025-07-18T23:20	84.43258	-4.42333	6.484	285.6
2025-07-18T23:30	84.43441	-4.61049	6.599	275.9
2025-07-18T23:40	84.43628	-4.79557	6.526	276.0
2025-07-18T23:50	84.43823	-4.98379	6.636	276.2
2025-07-19T00:00	84.43780	-5.29078	10.762	269.3
2025-07-19T00:10	84.42783	-5.53871	9.416	247.6
2025-07-19T00:20	84.40866	-5.71518	9.307	221.9
2025-07-19T00:30	84.40100	-5.95934	9.043	252.3
2025-07-19T00:40	84.39369	-6.18403	8.363	251.7
2025-07-19T00:50	84.36840	-6.19897	9.162	183.3
2025-07-19T01:00	84.34893	-6.35779	9.024	218.8
2025-07-19T01:10	84.33131	-6.54755	9.295	226.8
2025-07-19T01:20	84.31379	-6.73498	9.226	226.7
2025-07-19T01:30	84.29450	-6.89595	9.057	219.7
2025-07-19T01:40	84.28025	-7.08453	8.523	232.9
2025-07-19T01:50	84.27615	-7.33343	9.096	260.7
2025-07-19T02:00	84.27316	-7.51948	6.799	260.9
2025-07-19T02:10	84.27324	-7.71700	7.128	270.3
2025-07-19T02:20	84.27098	-7.92294	7.478	263.8
2025-07-19T02:30	84.27090	-8.12867	7.427	269.9
2025-07-19T02:40	84.27468	-8.33180	7.457	280.6
2025-07-19T02:50	84.28008	-8.53308	7.517	285.2
2025-07-19T03:00	84.27863	-8.73126	7.163	265.9
2025-07-19T03:10	84.27699	-8.91474	6.643	265.0
2025-07-19T03:20	84.27260	-9.10054	6.889	256.8
2025-07-19T03:30	84.28164	-9.18238	4.403	317.9
2025-07-19T03:40	84.29476	-9.09347	5.724	34.0
2025-07-19T03:50	84.30855	-9.13671	5.224	342.7
2025-07-19T04:00	84.32568	-9.05759	6.812	24.5
2025-07-19T04:10	84.34081	-9.01880	5.645	14.2
2025-07-19T04:20	84.35822	-8.95538	6.689	19.7
2025-07-19T04:30	84.37493	-8.88457	6.542	22.6
2025-07-19T04:40	84.38197	-8.73853	5.767	63.7
2025-07-19T04:50	84.39119	-8.63666	4.909	47.2
2025-07-19T05:00	84.41068	-8.65820	7.090	353.9
2025-07-19T05:10	84.42554	-8.71296	5.709	340.3
2025-07-19T05:20	84.42795	-8.86953	5.568	279.1
2025-07-19T05:30	84.43355	-8.96317	3.860	301.7
2025-07-19T05:40	84.43696	-9.05565	3.470	290.9
2025-07-19T05:50	84.43253	-9.22934	6.300	255.3
2025-07-19T06:00	84.43465	-9.43509	7.258	276.2
2025-07-19T06:10	84.45267	-9.57376	8.125	323.4
2025-07-19T06:20	84.46330	-9.71492	6.252	308.0
2025-07-19T06:30	84.46667	-9.84364	4.653	285.3
2025-07-19T06:40	84.47858	-9.88958	4.593	339.6
2025-07-19T06:50	84.48586	-9.99696	4.569	305.2
2025-07-19T07:00	84.49199	-10.12120	4.851	297.3
2025-07-19T07:10	84.49689	-10.25004	4.810	291.7
2025-07-19T07:20	84.49544	-10.40581	5.429	264.5
2025-07-19T07:30	84.51120	-10.37790	5.780	9.6
2025-07-19T07:40	84.51918	-10.54476	6.450	296.7
2025-07-19T07:50	84.53181	-10.67883	6.501	314.7
2025-07-19T08:00	84.54797	-10.79176	7.017	326.4
2025-07-19T08:10	84.55796	-10.92348	5.788	308.7
2025-07-19T08:20	84.55930	-11.09610	5.940	274.8
2025-07-19T08:30	84.55013	-11.24516	6.097	237.1
2025-07-19T08:40	84.54334	-11.38072	5.268	242.3
2025-07-19T08:50	84.53421	-11.52788	6.045	237.0
2025-07-19T09:00	84.52948	-11.67396	5.317	251.3
2025-07-19T09:10	84.53058	-11.82915	5.365	274.3
2025-07-19T09:20	84.52152	-11.96849	5.818	235.8
2025-07-19T09:30	84.52072	-12.11993	5.237	266.9
2025-07-19T09:40	84.52118	-12.28827	5.815	271.7
2025-07-19T09:50	84.52622	-12.40234	4.338	294.9
2025-07-19T10:00	84.52663	-12.55987	5.436	271.6
2025-07-19T10:10	84.51379	-12.64607	5.517	212.7
2025-07-19T10:20	84.50350	-12.75015	5.178	224.1
2025-07-19T10:30	84.49767	-12.90524	5.774	248.7
2025-07-19T10:40	84.49369	-13.05046	5.239	254.1
2025-07-19T10:50	84.49509	-13.19720	5.117	275.8
2025-07-19T11:00	84.48361	-13.30268	5.537	221.5
2025-07-19T11:10	84.48392	-13.47659	6.047	271.1
2025-07-19T11:20	84.47799	-13.55418	3.447	231.6
2025-07-19T11:30	84.47508	-13.64232	3.244	251.1
2025-07-19T11:40	84.47664	-13.78288	4.926	276.7
2025-07-19T11:50	84.47885	-13.94373	5.655	278.2
2025-07-19T12:00	84.48717	-14.08226	5.679	302.1
2025-07-19T12:10	84.48815	-14.26822	6.470	273.2
2025-07-19T12:20	84.49116	-14.42920	5.696	281.1
2025-07-19T12:30	84.50433	-14.45002	4.818	351.4
2025-07-19T12:40	84.50613	-14.59521	5.070	277.5
2025-07-19T12:50	84.51009	-14.78178	6.614	282.6
2025-07-19T13:00	84.50885	-14.98424	7.020	266.4
2025-07-19T13:10	84.49195	-15.07613	6.890	207.6
2025-07-19T13:20	84.47967	-15.22328	6.773	229.1
2025-07-19T13:30	84.48096	-15.42878	7.164	273.8
2025-07-19T13:40	84.49111	-15.55780	5.794	309.4
2025-07-19T13:50	84.50409	-15.52753	4.812	12.6
2025-07-19T14:00	84.52121	-15.45084	6.733	23.2
2025-07-19T14:10	84.53874	-15.52374	6.820	338.4
2025-07-19T14:20	84.53746	-15.68514	5.575	265.3
2025-07-19T14:30	84.54021	-15.85285	5.857	279.8
2025-07-19T14:40	84.55201	-15.94649	5.345	323.0
2025-07-19T14:50	84.55448	-16.14450	6.856	277.6
2025-07-19T15:00	84.55030	-16.34588	7.077	257.8
2025-07-19T15:10	84.54317	-16.53588	7.021	248.6
2025-07-19T15:20	84.53843	-16.72863	6.851	255.6
2025-07-19T15:30	84.52873	-16.82244	4.767	222.7
2025-07-19T15:40	84.52657	-16.98417	5.632	262.1
2025-07-19T15:50	84.51828	-17.09241	4.792	231.3
2025-07-19T16:00	84.51911	-17.23425	4.909	273.6
2025-07-19T16:10	84.52488	-17.37579	5.314	293.2
2025-07-19T16:20	84.51492	-17.48934	5.325	227.5
2025-07-19T16:30	84.51192	-17.58944	3.627	252.7
2025-07-19T16:40	84.51913	-17.70884	4.880	302.3
2025-07-19T16:50	84.51152	-17.79280	3.998	226.6
2025-07-19T17:00	84.49891	-17.74746	4.824	161.0
2025-07-19T17:10	84.49469	-17.64958	3.722	114.2
2025-07-19T17:20	84.48731	-17.71445	3.493	220.2
2025-07-19T17:30	84.48171	-17.79470	3.447	234.1
2025-07-19T17:40	84.48178	-17.87806	2.899	270.6
2025-07-19T17:50	84.48250	-17.88532	0.363	315.9
2025-07-19T18:00	84.48262	-17.86798	0.605	86.0
2025-07-19T18:10	84.48240	-17.87326	0.200	246.6
2025-07-19T18:20	84.48221	-17.87876	0.202	250.6
2025-07-19T18:30	84.48208	-17.88428	0.198	255.7
2025-07-19T18:40	84.48198	-17.88969	0.192	259.4
2025-07-19T18:50	84.48193	-17.89487	0.181	263.8
2025-07-19T19:00	84.48191	-17.89974	0.170	268.2
2025-07-19T19:10	84.48193	-17.90451	0.166	272.6
2025-07-19T19:20	84.48197	-17.90909	0.160	275.6
2025-07-19T19:30	84.48206	-17.91344	0.154	281.1
2025-07-19T19:40	84.48219	-17.91788	0.162	287.6
2025-07-19T19:50	84.48235	-17.92150	0.139	294.5
2025-07-19T20:00	84.48254	-17.92476	0.132	301.2
2025-07-19T20:10	84.48276	-17.92772	0.129	307.3
2025-07-19T20:20	84.48302	-17.93040	0.132	315.3
2025-07-19T20:30	84.48330	-17.93259	0.128	323.4
2025-07-19T20:40	84.48359	-17.93446	0.125	328.6
2025-07-19T20:50	84.48391	-17.93584	0.126	337.5
2025-07-19T21:00	84.48423	-17.93691	0.122	342.2
2025-07-19T21:10	84.48456	-17.93765	0.121	347.7
2025-07-19T21:20	84.48489	-17.93807	0.121	353.2
2025-07-19T21:30	84.48523	-17.93817	0.120	358.3
2025-07-19T21:40	84.48555	-17.93792	0.116	4.3
2025-07-19T21:50	84.48586	-17.93734	0.115	10.2
2025-07-19T22:00	84.48615	-17.93644	0.112	16.3
2025-07-19T22:10	84.48644	-17.93520	0.111	22.8
2025-07-19T22:20	84.48671	-17.93354	0.115	30.1
2025-07-19T22:30	84.48697	-17.93158	0.114	36.6
2025-07-19T22:40	84.48719	-17.92931	0.114	43.6
2025-07-19T22:50	84.48739	-17.92674	0.114	51.4
2025-07-19T23:00	84.48756	-17.92402	0.113	56.8
2025-07-19T23:10	84.48769	-17.92102	0.115	65.6
2025-07-19T23:20	84.48779	-17.91779	0.117	73.1
2025-07-19T23:30	84.48785	-17.91440	0.120	78.4
2025-07-19T23:40	84.48788	-17.91082	0.125	85.5
2025-07-19T23:50	84.48787	-17.90700	0.133	92.0
2025-07-20T00:00	84.48780	-17.90305	0.140	100.0
2025-07-20T00:10	84.48768	-17.89913	0.143	107.4
2025-07-20T00:20	84.48753	-17.89517	0.148	111.8
2025-07-20T00:30	84.48735	-17.89121	0.152	115.2
2025-07-20T00:40	84.48712	-17.88724	0.161	121.0
2025-07-20T00:50	84.48686	-17.88338	0.164	125.0
2025-07-20T01:00	84.48656	-17.87962	0.170	129.8
2025-07-20T01:10	84.48621	-17.87604	0.177	135.6
2025-07-20T01:20	84.48583	-17.87262	0.184	139.6
2025-07-20T01:30	84.48539	-17.86950	0.192	145.7
2025-07-20T01:40	84.48490	-17.86662	0.203	150.5
2025-07-20T01:50	84.48440	-17.86394	0.204	152.8
2025-07-20T02:00	84.48386	-17.86162	0.209	157.3
2025-07-20T02:10	84.48329	-17.85957	0.219	161.1
2025-07-20T02:20	84.48269	-17.85782	0.224	164.2
2025-07-20T02:30	84.48207	-17.85632	0.231	166.9
2025-07-20T02:40	84.48144	-17.85512	0.233	169.6
2025-07-20T02:50	84.48079	-17.85411	0.237	171.5
2025-07-20T03:00	84.48015	-17.85339	0.232	173.8
2025-07-20T03:10	84.47951	-17.85306	0.234	177.1
2025-07-20T03:20	84.47885	-17.85307	0.237	180.1
2025-07-20T03:30	84.47818	-17.85336	0.244	182.4
2025-07-20T03:40	84.47751	-17.85392	0.244	184.5
2025-07-20T03:50	84.47684	-17.85454	0.243	185.2
2025-07-20T04:00	84.47619	-17.85532	0.238	186.5
2025-07-20T04:10	84.47554	-17.85655	0.235	190.5
2025-07-20T04:20	84.47492	-17.85802	0.233	192.7
2025-07-20T04:30	84.47429	-17.85979	0.236	195.2
2025-07-20T04:40	84.47366	-17.86197	0.240	198.4
2025-07-20T04:50	84.47303	-17.86459	0.243	202.0
2025-07-20T05:00	84.47243	-17.86747	0.240	204.7
2025-07-20T05:10	84.47185	-17.87072	0.239	208.2
2025-07-20T05:20	84.47128	-17.87416	0.236	210.5
2025-07-20T05:30	84.47075	-17.87769	0.230	212.4
2025-07-20T05:40	84.47025	-17.88138	0.221	215.6
2025-07-20T05:50	84.46979	-17.88506	0.210	217.6
2025-07-20T06:00	84.46936	-17.88886	0.204	220.3
2025-07-20T06:10	84.46895	-17.89266	0.197	222.1
2025-07-20T06:20	84.46858	-17.89647	0.189	224.6
2025-07-20T06:30	84.46824	-17.90024	0.182	226.3
2025-07-20T06:40	84.46793	-17.90401	0.171	230.4
2025-07-20T06:50	84.46766	-17.90771	0.161	233.0
2025-07-20T07:00	84.46741	-17.91134	0.156	234.4
2025-07-20T07:10	84.46720	-17.91484	0.144	237.7
2025-07-20T07:20	84.46703	-17.91819	0.133	241.6
2025-07-20T07:30	84.46689	-17.92138	0.122	246.2
2025-07-20T07:40	84.46677	-17.92452	0.118	248.2
2025-07-20T07:50	84.46667	-17.92751	0.110	250.5
2025-07-20T08:00	84.46659	-17.93045	0.106	254.6
2025-07-20T08:10	84.46654	-17.93308	0.093	259.1
2025-07-20T08:20	84.46651	-17.93548	0.084	262.8
2025-07-20T08:30	84.46649	-17.93767	0.077	265.4
2025-07-20T08:40	84.46650	-17.93964	0.069	273.3
2025-07-20T08:50	84.46653	-17.94136	0.061	279.9
2025-07-20T09:00	84.46657	-17.94262	0.046	286.1
2025-07-20T09:10	84.46661	-17.94362	0.038	292.4
2025-07-20T09:20	84.46665	-17.94433	0.028	298.6
2025-07-20T09:30	84.46669	-17.94489	0.026	310.4
2025-07-20T09:40	84.46673	-17.94511	0.015	329.8
2025-07-20T09:50	84.46676	-17.94505	0.012	8.9
2025-07-20T10:00	84.46679	-17.94469	0.015	54.2
2025-07-20T10:10	84.46681	-17.94401	0.025	74.0
2025-07-20T10:20	84.46682	-17.94300	0.035	83.5
2025-07-20T10:30	84.46681	-17.94176	0.044	91.9
2025-07-20T10:40	84.46679	-17.94025	0.053	99.0
2025-07-20T10:50	84.46675	-17.93852	0.062	103.5
2025-07-20T11:00	84.46669	-17.93658	0.071	107.5
2025-07-20T11:10	84.46661	-17.93445	0.080	111.5
2025-07-20T11:20	84.46650	-17.93210	0.091	115.3
2025-07-20T11:30	84.46637	-17.92964	0.099	119.5
2025-07-20T11:40	84.46621	-17.92695	0.111	122.2
2025-07-20T11:50	84.46601	-17.92416	0.120	125.5
2025-07-20T12:00	84.46579	-17.92121	0.131	128.4
2025-07-20T12:10	84.46552	-17.91815	0.144	132.0
2025-07-20T12:20	84.46523	-17.91506	0.152	135.0
2025-07-20T12:30	84.46490	-17.91188	0.163	137.0
2025-07-20T12:40	84.46453	-17.90863	0.175	139.7
2025-07-20T12:50	84.46412	-17.90538	0.186	142.6
2025-07-20T13:00	84.46366	-17.90222	0.198	146.0
2025-07-20T13:10	84.46318	-17.89912	0.207	148.6
2025-07-20T13:20	84.46265	-17.89619	0.215	151.6
2025-07-20T13:30	84.46209	-17.89342	0.226	154.6
2025-07-20T13:40	84.46150	-17.89081	0.232	156.9
2025-07-20T13:50	84.46088	-17.88850	0.239	160.2
2025-07-20T14:00	84.46023	-17.88651	0.242	163.4
2025-07-20T14:10	84.45957	-17.88477	0.249	165.8
2025-07-20T14:20	84.45887	-17.88323	0.258	168.0
2025-07-20T14:30	84.45815	-17.88200	0.263	170.6
2025-07-20T14:40	84.45743	-17.88111	0.264	173.3
2025-07-20T14:50	84.45668	-17.88053	0.269	175.7
2025-07-20T15:00	84.45594	-17.88027	0.268	178.0
2025-07-20T15:10	84.45519	-17.88034	0.273	180.6
2025-07-20T15:20	84.45442	-17.88073	0.277	182.8
2025-07-20T15:30	84.45366	-17.88144	0.276	185.2
2025-07-20T15:40	84.45290	-17.88253	0.277	187.9
2025-07-20T15:50	84.45215	-17.88396	0.278	190.3
2025-07-20T16:00	84.45140	-17.88571	0.277	192.8
2025-07-20T16:10	84.45066	-17.88775	0.276	195.0
2025-07-20T16:20	84.44994	-17.89012	0.275	197.5
2025-07-20T16:30	84.44923	-17.89277	0.274	199.8
2025-07-20T16:40	84.44854	-17.89575	0.270	202.7
2025-07-20T16:50	84.44788	-17.89894	0.264	205.0
2025-07-20T17:00	84.44724	-17.90238	0.261	207.4
2025-07-20T17:10	84.44662	-17.90606	0.256	210.2
2025-07-20T17:20	84.44604	-17.90997	0.252	212.9
2025-07-20T17:30	84.44549	-17.91406	0.246	215.6
2025-07-20T17:40	84.44496	-17.91836	0.241	218.6
2025-07-20T17:50	84.44448	-17.92281	0.234	221.7
2025-07-20T18:00	84.44403	-17.92736	0.228	224.3
2025-07-20T18:10	84.44362	-17.93202	0.221	227.6
2025-07-20T18:20	84.44324	-17.93670	0.213	230.3
2025-07-20T18:30	84.44290	-17.94151	0.209	233.7
2025-07-20T18:40	84.44259	-17.94636	0.202	237.1
2025-07-20T18:50	84.44232	-17.95097	0.189	238.4
2025-07-20T19:00	84.44209	-17.95564	0.185	242.5
2025-07-20T19:10	84.44188	-17.96030	0.180	245.5
2025-07-20T19:20	84.44171	-17.96480	0.169	248.5
2025-07-20T19:30	84.44158	-17.96917	0.160	252.9
2025-07-20T19:40	84.44147	-17.97339	0.152	256.0
2025-07-20T19:50	84.44140	-17.97736	0.142	259.0
2025-07-20T20:00	84.44136	-17.98102	0.130	262.8
2025-07-20T20:10	84.44134	-17.98433	0.116	267.0
2025-07-20T20:20	84.44135	-17.98730	0.104	272.4
2025-07-20T20:30	84.44138	-17.98995	0.094	277.3
2025-07-20T20:40	84.44145	-17.99239	0.088	284.7
2025-07-20T20:50	84.44152	-17.99446	0.077	290.0
2025-07-20T21:00	84.44160	-17.99644	0.076	293.9
2025-07-20T21:10	84.44170	-17.99815	0.069	299.6
2025-07-20T21:20	84.44180	-17.99952	0.061	307.9
2025-07-20T21:30	84.44192	-18.00052	0.055	320.9
2025-07-20T21:40	84.44204	-18.00118	0.051	332.9
2025-07-20T21:50	84.44217	-18.00145	0.044	347.8
2025-07-20T22:00	84.44228	-18.00135	0.044	4.3
2025-07-20T22:10	84.44240	-18.00095	0.045	18.3
2025-07-20T22:20	84.44251	-18.00017	0.047	36.0
2025-07-20T22:30	84.44260	-17.99903	0.052	50.1
2025-07-20T22:40	84.44268	-17.99753	0.060	61.7
2025-07-20T22:50	84.44274	-17.99571	0.068	70.7
2025-07-20T23:00	84.44278	-17.99356	0.077	78.8
2025-07-20T23:10	84.44280	-17.99112	0.086	85.2
2025-07-20T23:20	84.44279	-17.98841	0.095	91.7
2025-07-20T23:30	84.44276	-17.98539	0.106	95.7
2025-07-20T23:40	84.44270	-17.98219	0.114	101.1
2025-07-20T23:50	84.44262	-17.97857	0.130	103.0
2025-07-21T00:00	84.44251	-17.97477	0.139	106.2
2025-07-21T00:10	84.44236	-17.97088	0.147	111.9
2025-07-21T00:20	84.44217	-17.96679	0.159	116.0
2025-07-21T00:30	84.44194	-17.96269	0.166	119.8
2025-07-21T00:40	84.44167	-17.95848	0.177	123.7
2025-07-21T00:50	84.44136	-17.95430	0.185	127.5
2025-07-21T01:00	84.44101	-17.95008	0.195	130.6
2025-07-21T01:10	84.44062	-17.94588	0.204	133.9
2025-07-21T01:20	84.44018	-17.94168	0.216	137.2
2025-07-21T01:30	84.43971	-17.93763	0.222	140.1
2025-07-21T01:40	84.43919	-17.93359	0.233	142.7
2025-07-21T01:50	84.43865	-17.92977	0.238	145.9
2025-07-21T02:00	84.43806	-17.92613	0.247	148.8
2025-07-21T02:10	84.43745	-17.92285	0.251	152.7
2025-07-21T02:20	84.43680	-17.91976	0.257	155.1
2025-07-21T02:30	84.43614	-17.91684	0.262	156.9
2025-07-21T02:40	84.43545	-17.91422	0.264	159.7
2025-07-21T02:50	84.43474	-17.91180	0.270	161.7
2025-07-21T03:00	84.43402	-17.90973	0.271	164.4
2025-07-21T03:10	84.43328	-17.90790	0.275	166.5
2025-07-21T03:20	84.43253	-17.90648	0.278	169.6
2025-07-21T03:30	84.43176	-17.90532	0.281	171.7
2025-07-21T03:40	84.43099	-17.90435	0.282	173.1
2025-07-21T03:50	84.43021	-17.90376	0.280	175.8
2025-07-21T04:00	84.42944	-17.90334	0.280	177.0
2025-07-21T04:10	84.42866	-17.90327	0.280	179.5
2025-07-21T04:20	84.42789	-17.90356	0.279	182.1
